Area,Plot no.,subplot Center/West/East,Day of inventory,Inventoried by,Registered by,Cut stumps within the area (Yes/No),Cut stumps species,Cut stumps diameter (cm),Tree no,Tree species,Tree diameter 130 cm above ground,% branches reaching ground,Stem=S/Branches=B/T=Total,stem with/without lichens (Yes/No),Branches with/without lichens (Yes/No),Absconditella lignicola,Acrocordia gemmata,Anaptychia ciliaris,Anisomeridium polypori,Arthonia vinosa,Scoliciosporum pruinosum,Bacidia arceutina,Bacidia beckhausii,Biatora efflorescens,Biatora helvola,Bryoria capillaris,Bryoria fuscescens,Bryoria implexa,Bryoria sp. length longest thallus (mm),Buellia griseovirens,Calicium glaucellum,Calicium parvum,Caloplaca cerina,Candelariella xanthostigma,Catillaria erysiboides,Catinaria atropurpurea,Chaenotheca chrysocephala,Chaenotheca ferruginea,Chaenotheca furfuracea,Chaenotheca trichialis,Cladonia arbuscula,Cladonia botrytes,Cladonia cenotea,Cladonia chlorophaea,Cladonia coniocraea,Cladonia cornuta,Cladonia deformis,Cladonia digitata,Cladonia floerkeana,Cladonia fimbriata,Cladonia macilenta,Cladonia pyxidata,Cladonia rangiferina,Cladonia sulphurina,Cladonia squamosa,Cladonia sp. phyllocladia PD+ red,Coenogonium pineti,Evernia prunastri,Fellhanera boutellei,Fuscidea arboricola,Graphis scripta,Gyalolechia flavorubescens ,Hypocenomyce scalaris,Hypogymnia farinacea,Hypogymnia physodes,Hypogymnia tubulosa,Imshauguia aleurites,Japewia subaurifera,Lecanora albellula,Lecanora carpinea,Lecanora chlarotera,Lecanora expallens,Lecanora hypoptella,Lecanora pulicaris,Lecanora sambuci,Lecanora subintricata,Lecanora subrugosa,Lecanora symmicta,Lecidea erythrophaea,Lecidea nylanderi ,Lecidea turgidula,Lecidella elaeochroma,Lepraria incana,Lepraria lobificans,Loxospora elatina,Melanelixia glabratula,Melanelixia subaurifera,Micarea denigrata,Micarea lignaria,Micarea melaena,Micarea misella,Micarea peliocarpa,Micarea prasina,Mycobilimbia epixanthoides,Mycoblastus alpinus ,Mycoblastus sanguinarius,Ochrolecia arborea,Ochrolechia androgyna,Ochrolechia microstictoides,Parmelia saxatilis,Parmelia sulcata,Parmeliopsis ambigua,Parmeliopsis hyperopta,Peltigera membranacea,Peltigera praetextata,Pertusaria amara,Pertusaria borealis,Phaeophyscia orbicularis,Phlyctis argena,Physcia adscendens,Physcia aipolia,Physcia tenella,P. adscendens/tenella,Physconia distorta,Placynthiella icmalea,Platismatia glauca,Polycauliona polycarpa,Pseudevernia furfuracea,Pseudoschismatomma rufescens,Pycnora sorophora,Ramalina farinacea,Ropalospora viridis/Fuscidea pusilla,Scoliciosporum chlorococcum,Scoliciosporum sarothamni,Stenocybe pullatula,Toniniopsis subincompta ,Trapeliopsis flexuosa,Trapeliopsis granulosa,Tuckermannopsis chlorophylla,Usnea dasypoga,Usnea hirta,Usnea sp. lenghth longest thallus (mm),Violella fucata,Vulpicida pinastri,Xanthoria parietina,Xylopsora friesii,Comments
Söderlejde,31,West,27/05/2018,GT,AT,No,,,7,Ps,12,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,8,Ps,17,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,9,Ps,25,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,10,Ps,21,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,11,Ps,24,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,12,Ps,32,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,13,Ps,29,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,14,Ps,20,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,15,Ps,28,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,16,Ps,23,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,17,Ps,20,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,18,Ps,13,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,19,Ps,16,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,20,Ps,23,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,21,Ps,18,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,22,Ps,29,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,23,Ps,12,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
Söderlejde,31,West,27/05/2018,GT,AT,No,,,24,Ps,11,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,1,Ag,12,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,2,Ag,12,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,3,Ag,12,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,4,Ps,14,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,5,Ps,17,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,6,Ag,11,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,1,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,7,Bp,10,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,8,Bp,16,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,9,Pa,21,80,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,10,Pa,12,0,S,Yes,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,11,Bp,12,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,12,Ag,12,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,13,Pa,10,90,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,14,Ag,12,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,15,Ag,14,0,S,Yes,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,16,Pa,14,10,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,17,Ps,13,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,18,Ps,14,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,19,Ps,12,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,20,Bp,10,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,21,Bp,10,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,22,Pa,13,40,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,23,Bp,10,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,24,Ps,10,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,25,Pa,11,30,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,26,Pa,11,5,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,27,Pa,11,100,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,28,Ps,19,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,29,Ag,13,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,30,Bp,11,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,31,Bp,11,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,32,Bp,12,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,33,Pa,14,80,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,34,Pa,14,5,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,35,Ps,14,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,36,Pa,12,5,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,37,Ps,20,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,38,Bp,14,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,39,Bp,12,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,40,Ps,12,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,41,Pa,19,100,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,42,Pa,19,5,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,43,Pa,13,30,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,44,Ag,13,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,45,Ag,10,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,46,Bp,10,0,S,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,1,Ag,12,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,2,Ag,12,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,3,Ag,12,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,4,Ps,14,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,5,Ps,17,0,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,6,Ag,11,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,7,Bp,10,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,8,Bp,16,0,B,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Söderlejde,33,East,30/05/2018,GT,JK,No,,,9,Pa,21,80,B,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
